tagID;tagValue
6506;skins_ost
6507;flcl
6508;house
6509;slutcore
6510;ballad
6512;easy
6515;brazilian
6516;krutt
6517;faroese
6518;classical
6519;rock
6520;rock
6526;rac
6529;american
6538;tag
6540;emo
6541;sludge_doom
6542;emo
6543;hard_core
6544;deathwish
6545;skram
6546;nyc
6547;ewoks
6548;beard
6549;uk
6550;nublado
6551;prr
6552;hard_core
6553;emo
6554;atmospheric
6555;berlin_school
6556;hawaiian
6557;remix
6558;polinesia
6559;mongolian
6560;folk
6561;multicultural
6562;multikulti
6563;west_african
6564;jazz
6565;west_africa
6566;flutes
6567;folk
6568;mali
6569;musica_andina
6570;jazz
6571;multiculti
6572;djembe
6573;sufi
6574;afrocuban
6575;andina
6576;saxophone
6577;syncretic
6578;jazz
6579;jazz
6580;percussive
6581;south_african
6582;afro_cuban
6583;panpipes
6584;hip_hop
6585;nigga_music
6586;hip_hop
6587;tweak_ass_shit_when_you_are_high
6588;indie
6589;compositions
6590;rap
6591;seen_live
6592;totally_underlistened_to
6593;pop
6594;music_totally_dedicated_to_christ
6595;indie
6596;rock
6597;crazy_nice_beats
6598;dance
6599;00s
6600;music_to_well_you_know
6601;techno
6602;pop_rock
6603;emo
6604;jang_geun_suk
6605;kdorama_ost
6606;experimental
6607;progressive_metal
6608;metal
6609;charango_virtuoso
6610;atmospheric
6611;like_dream_theater
6612;progressive_rock
6613;acoustic
6614;metal
6615;grunge
6616;progresivo
6617;progressive_metal
6618;gaita_music
6619;blond
6620;quitter
6621;good_girls_aloud_track
6622;romantic
6623;disco
6624;classic_rock
6625;christmas
6626;romantic
6627;90s
6628;disco
6629;bark
6630;jeffrey_lewis
6631;jonathan_richman
6632;post_greatcore
6633;adam_green
6634;lo_fi
6635;juno
6636;romantic
6637;pop
6638;vaselines
6639;concretes
6640;solofi
6641;emade
6642;carnaval
6643;sambas_de_enredo
6644;british
6645;country
6646;drinking
6647;stand_up_comedy
6648;makes_me_want_to_die_in_the_good_way
6649;emerging_church
6650;pop
6651;pop
6652;falco
6653;potf
6654;simple_minds
6655;def_leppard
6656;sylver
6657;blank_and_jones
6658;depeche_mode_dm
6659;ultravox
6660;skid_row
6661;psb
6662;eddie_money
6663;alpghaville
6664;winger
6665;dd
6666;human_league
6667;hellogoodbye
6668;tarot
6669;royal_gigolos
6670;funk
6671;reo_speedwagon
6672;guns_and_roses
6673;men_at_work
6674;whitesnake
6675;steve_winwood
6676;lasgo
6677;fyc
6678;cello
6679;laura_branigan
6680;tarzan_boy
6681;hip_hop
6682;bill_idol
6683;ian_van_dahl
6684;jazz
6685;punk
6686;horrible
6687;electronic
6688;rock
6689;goodness
6690;newman_esque
6691;alternative
6692;ska
6693;moonviolence
6694;indie
6695;grunge
6696;mdge
6697;eeee
6698;madoge16
6699;madonnitaaaa
6700;lo_mejor
6701;romantic
6702;dance
6703;rap
6704;alternative
6705;black_spiritual
6706;wedding_songs
6707;train_sounds
6708;clapping
6709;vaudeville
6710;miracles
6711;pro_israel
6712;stick_it_to_the_man
6713;romantic
6714;pop
6715;punk
6716;romantic
6717;guitar
6718;pissed_off_musician
6719;nevermind
6720;in_my_life
6721;michelle
6722;here_comes_the_sun
6723;blackbird
6724;title_and_registration
6725;a
6726;christofer_drew
6727;dumb_and_dumber
6728;house
6729;the_shield
6730;battlestar_galactica
6731;kill_bill
6732;back_to_the_future
6733;metal
6734;american
6735;good_morning_vietnam
6736;lost_in_translation
6737;the_cable_guy
6738;dexter
6739;tarantino
6740;how_i_met_your_mother
6741;final_fantasy
6742;groland
6743;csi
6744;the_ark
6745;jack_black
6746;the_singles_collection
6747;pop
6748;romantic
6749;my_girls
6750;express_yourself
6751;madonna_copy
6752;desnudate
6753;get_naked
6754;inflated_egos
6755;boys_suck
6756;emo
6757;celebration
6758;for_my_best_friend
6759;paradise_kiss
6760;air_gear
6761;soad
6762;naruto
6763;prejebeno
6764;thrash_till_death
6765;just_could_not_get_any_better
6766;metal
6767;jao_bejbe
6768;bolno
6769;progressive_rock
6770;gothic
6771;could_get_any_better
6772;cover
6773;industrial
6774;zadarski_velikani_:p
6775;jebeno
6776;black_gay
6777;fear_factory
6778;death_metal
6779;sinth
6780;victoriandustrial
6781;industrial
6782;metal
6783;cover
6784;istinito
6785;the_beyonce_experience_live_audio
6786;patd
6787;ryan
6788;jon
6789;new_song
6790;brendon
6791;spencer
6792;pretty_odd
6793;we_are_so_starving
6794;cities
6795;colors
6796;transport
6797;girls_names
6798;numbers
6799;musical_genres
6800;baggy
6801;cops
6802;originals
6803;countries
6804;days
6805;scifi
6806;sweet_
6807;boys_names
6808;cars
6809;famous_persons
6810;food
6811;questions
6812;2_meter_sessies
6813;time
6814;british
6815;blues
6816;rap
6817;violence
6818;cuba
6819;weather
6820;postcore
6821;fastcore
6822;power_violence
6823;death_metal
6824;blues
6825;blues
6826;blues
6827;boogie
6828;blues
6829;blues
6830;jam_bands
6831;gutar
6832;blues
6833;blues
6834;rock_roll
6835;futuristic
6836;mainstream_artists_that_actually_experiment_with_different_genres_and_succeed
6837;a_decade_of_hits
6838;futuretina
6839;latin
6840;progressive
6841;femme
6842;neoprog
6843;nice_elevator_music
6844;female_vocalist
6845;gotanygoodmusic
6846;girl_singer
6847;angelic_voices
6848;alternative
6849;rock
6850;ambient
6851;heavenly_voices
6852;fav_track_of_a_band
6853;cute
6854;romantic
6855;romantic
6856;blues
6857;steve_stevens
6858;billy_idol
6859;pat_benatar
6860;john_foxx
6861;asia
6862;dave_stewart
6863;cathedral_oceans
6864;alphaville
6865;ragtime
6866;90s
6867;kim_wilde
6868;electronic
6869;scott_joplin
6870;bozzio_levin_stevens
6871;tears_for_fears
6872;dream_academy
6873;synth_pop
6874;ladytron
6875;italo
6876;ministry
6877;shut_it_down
6878;jay_sean
6879;victor_coy
6880;microsoft
6881;bill_gates
6882;legacy
6883;portal
6884;beyond
6885;song_of_the_decade
6886;10s
6893;got_it_on_8_track
6894;houston
6895;kick_ass_drummer
6896;jana_hunter
6897;indian_jewelry_related_project
6898;swans_related_project
6899;cover
6900;title_is_a_full_sentence
6901;nancy_sings
6902;8_track_party_tape
6903;houston_to_baltimore
6904;got_the_highlights_8_track
6905;i_own_this_on_vinyl
6906;got_the_quad_8_track
6907;psychedelic
6908;the_greatest_film_maker_alive
6909;wesley_core
6910;country
6911;folk
6912;interview
6913;poetry_reading
6914;cover
6915;experimental
6916;punk
6917;bliss_blood
6918;cover
6919;shearwater_related
6920;german
6921;one_of_the_first_albums_i_ever_bought
6922;top_ten_of_all_time
6924;midwest
6925;diy
6926;skramz
6927;hard_core
6928;aussie
6930;fockin_cool
6931;romantic
6932;brazilian
6933;neo_classic
6934;favourite_bands
6935;demais
6936;progressive__rock
6937;mars_volta
6938;blues
6939;far_better_than_the_original
6940;fanfuckingtastic
6941;incoherent
6942;dissonance
6943;pop
6944;jerry_cantrell
6945;swinguera
6946;pop
6947;60s
6948;queercore
6949;pop
6950;50s
6951;punk
6952;joey_levine
6953;birp
6954;german
6955;rock
6956;world
6957;electronic
6958;iceland
6959;female_vocalist
6960;jovem
6961;brazilian
6962;nacional
6963;brazilian
6964;40_dias
6965;baruk
6966;fireflight
6967;recordist
6968;christian
6969;christian
6970;danc
6971;latin
6972;musica
6973;espanhol
6974;ingles
6975;cantora
6976;romantic
6978;remix
6979;concept_album
6980;rap
6981;rock
6982;rock
6983;punk
6984;john_peel
6985;ambient
6986;red_hot_chili_peppers
6987;acoustic
6988;al_green
6989;stevie_wonder
6990;hymn
6991;rasta
6992;funk
6993;the_ascent_of_stan
6994;dont_cry_for_me_argentina
6995;haligh
6996;bate_cabelo
6997;hidden_gem
6998;one_of_their_best
6999;wicked
7000;personal
7001;terribly_beautiful
7002;5_star
7003;emo
7004;b_side
7005;5_stars
7006;romantic
7007;should_be_played_loudly
7008;powerfull
7009;lyrics
7010;metal
7011;harmony
7012;hip_hop
7013;dreamlike
7014;personal_favourites
7015;lyrics
7016;classic_blackmore
7017;personal_meaning
7018;fucking_brilliant
7019;hard_as_hell
7020;hande
7021;yener
7022;apayri
7023;albm
7024;kibir
7030;romantic
7031;sad
7032;amor_meu
7033;world
7034;leader
7035;civil_rights_movement
7036;jazz
7037;american
7038;modal
7039;cutting_edge
7040;jazz
7041;big_band
7042;hard_bop
7043;post_bop
7044;organ_trio
7045;rock
7046;instrumental
7047;iraqi
7048;iraq
7049;jazz
7050;instrumental
7051;hip_hop
7052;hip_hop
7053;rap
7054;basra
7055;sax
7056;tenor_sax
7057;bk_jackson
7058;julie_london
7059;amr_diab
7060;favs
7061;pop
7062;lebanon
7063;marriage
7064;kathem
7065;aktari
7066;kadim
7067;nazzar_al_qibani
7069;carlos
7070;romantic
7071;dulce_maria
7072;american
7073;dance
7074;latin
7075;belinda
7076;universal_music
7077;akon
7078;madge
7079;casi_angeles
7080;teen
7081;rock
7082;swedish
7083;rorck
7084;alternative
7085;indie_rock
7086;dance
7087;vampire_weekend
7088;need_to_see_live
7089;inspiration
7090;lyrics
7091;ongaku
7092;translation_practice
7093;anime
7094;tchaikovsky
7095;emo
7096;sad
7097;great_geass_ed_xd
7098;makes_me_cum
7099;terminator
7100;music_for_winter_nights
7101;rock
7102;bergamo
7103;romantic
7104;omg_this_is_so_good
7105;god_damn_long_names
7106;emo
7107;hard_core
7108;hip_hop
7109;aliens
7110;fun
7111;title_is_so_true
7112;nfsu
7113;relax
7114;jazz
7115;diana_krall
7116;synth_pop
7117;reaggea
7118;roots_reagge
7119;chimezia
7120;reggae
7121;reggea
7122;back_them_x
7123;roots_ragga
7124;metal
7125;christian
7126;nederlands
7127;birmingham
7128;soundtrack
7129;female_vocalist
7130;rap
7131;christian
7132;hip_hop
7133;tranquill
7134;female_vocalist
7135;female_vocalist
7136;merge_it_already
7137;censors_are_lame
7138;floptastic
7139;female_vocalist
7140;utada_hikaru
7141;romantic
7142;trash
7143;flop_diva
7144;wannabe_singer
7145;fake_hair
7146;deep_ass_voice
7147;czech
7148;rap
7149;come_my_way
7150;penis
7151;made_of_so_much_win_it_hurts
7152;watermelon_watermelon_watermelon
7153;disuko
7154;romantic
7155;close_your_eyes_and_imagine
7156;optimistic_view_while_experiencing_pessimism
7157;soul
7158;rose
7159;swan
7160;words_are_useless
7161;sublime_mix_of_feelings
7162;ahoy_pirates_have_arrived
7178;house
7179;indie
7180;stockholm
7181;gotic
7182;tribal_music
7183;great_voices
7184;britsh
7185;pop
7186;female_vocalist
7187;ambient
7188;approfondire
7189;best_unknown_bands_tracks_to_be_observed
7190;orgasmo
7191;best_songs_of_music_i_already_own
7192;riascoltare
7193;blog
7194;olimpo_dei_migliori
7195;bunglish
7196;sad
7197;things_you_should_be_ashamed_of
7198;so_so
7199;semimerda
7200;best_bass_tracks
7201;songs_to_have_sex_to
7202;perfect_music_for_sleeping
7203;zornish
7204;far_ridere_i_polli
7205;rispolverare_dal_dimenticatoio
7206;good_for_sleeping
7207;soundtrack
7208;to_download
7209;best_drums_tracks
7210;weird_al_originals
7211;laziness
7212;high_grade_media
7213;atlanta
7214;techno
7215;liquid_apparatus
7216;citizengreen
7217;flexor81
7218;phylum_sinter
7219;10s
7220;bitcrush
7221;mike_cadoo
7222;tay0
7223;earstroke
7224;improvisational
7225;cevin_key
7226;phil_western
7227;the_most_music
7228;threv
7229;tricil
7230;industrial
7231;nophi
7232;sunmoon
7233;randomform
7234;best_music
7235;daniel_bedingfield
7236;tektonik
7237;funk
7238;meat_loaf
7239;teen
7240;westlife
7241;air_supply
7242;meat_loaf_will_fully_smash_you
7243;lyrics
7244;lisa_stansfield
7245;cover
7246;az_yet
7247;dance
7249;western
7250;china
7251;group
7252;romantic
7253;check
7254;mistagged_artist
7255;mistagged_track
7256;pop_rock
7257;instrumental
7258;soundtrack
7259;berep_guest_dj_closedmouth_jfr
7260;downtempo
7261;gladys_the_tag
7262;out_of_order
7263;downtempo
7264;mooog_sings
7265;downtempo
7266;boredoms_related
7267;00s
7268;8555
7269;yoshimi
7270;death_metal
7271;rock
7272;improvisation
7273;mistagged_album
7274;00s
7275;bad_stream
7276;9111
7277;90s
7278;wicked_beat
7279;70s
7280;8888
7281;00s
7282;10s
7283;00s
7284;00s
7285;00s
7286;progressive__metal
7287;death_metal
7288;gothic
7289;dunno
7290;insane_keyboard_player
7291;death_metal
7292;guitar
7293;heavy_metal
7294;heavy_metal
7295;sturgiscore
7296;hard_core
7297;burns
7298;instrumental
7299;mindblowing
7300;sex_for_my_ears
7301;rock
7302;i_had_to_change_my_pants_after_this_song
7303;rnb
7304;angel
7305;perfectshotstv
7306;sxymodel
7307;thickgirl
7308;thickmodel
7309;pop
7310;sxyyellowbone
7312;cyber_core
7313;space_music
7314;blyaaaaaaaaa_ya_ebal
7315;female_vocalist
7316;anal_destruction
7317;atheistic
7318;russian
7319;anti_church
7320;cover
7321;apocalypse
7322;death_metal
7323;indie
7324;highest_note_of_matthew_bellamy
7325;psyshit
7326;chaikovsky
7327;punk
7328;dinking_songs
7329;cover
7330;muslum_gurses
7331;agir_abi
7332;10s
7333;quran
7334;ottoman
7335;qari
7336;rahmanin_bulbulleri
7337;kuran_i_kerim
7338;tilavet
7339;islamic
7340;coran
7341;kari
7342;hatim
7343;egypt
7344;hafiz
7345;yasin_suresi
7346;classical
7347;kehf_suresi
7348;le_saint_coran
7349;kelamullah
7350;holy_quran
7351;saudi_arabia
7352;trance
7353;morocco
7354;ilahi
7355;zikirli
7356;dhikr
7357;dhikirs
7358;zikirli_ilahi
7359;hafez
7360;nebe_suresi
7361;duha_suresi
7362;albums_i_need
7363;albums_i_have
7364;romantic
7365;autotuned
7366;assmo
7367;no_homo
7368;grad_school
7369;pennsylvania
7370;ex_vaseline
7371;ex_raychaelray
7372;rock_roll
7373;pro_negativity
7374;anti_positivity
7375;post_shit
7376;douche_music
7377;dinky
7378;bros_gone_wild
7379;brodacious
7380;bro_code
7381;bro_talk
7382;bromance
7383;ay_ya_ya
7384;piriguete
7385;best_music_of_2011
7386;pedro_castro
7387;luxuria
7388;fun
7389;anette_olzon
7390;the_rasmus
7391;diablo
7392;outta_my_outta_my_head
7393;sharon
7394;keith_caputo
7395;best_album_of_2011
7396;industrial
7397;marinha_grande
7398;metal
7399;pimba
7400;fado
7401;hip_hop
7406;drug
7408;lunic
7409;kaitee_page
7410;sellaband
7411;tori_amos
7412;song
7413;alanis_morissette
7414;flyleaf
7415;metric
7416;apocalyptica
7417;pj_harvey
7418;megan_berson
7419;arcade_fire
7420;company_of_thieves
7421;uh_huh_her
7422;vanderbilt
7423;ra_ra_riot
7424;acme_studios
7425;yeah_yeah_yeahs
7426;versaemerge
7427;shannon_wright
7428;kate_bush
7429;dresden_dolls
7430;bat_for_lashes
7431;the_airborne_toxic_event
7432;blondie
7433;high_energy
7434;blood_red_shoes
7435;lunik
7436;romantic
7437;especial
7438;american
7439;the_srokes
7440;strokes_rule_my_life
7441;cover
7442;getting_over
7443;linger
7444;thought
7445;number_one
7446;breakup
7447;crush_on_a_friend
7448;what_you_do
7449;crush
7450;soul
7451;divorce
7452;finding_your_way
7453;pierre_bouvier
7454;pete_wentz
7455;uptempo
7456;pop
7457;indie
7458;pop
7459;macy_gray
7460;cold_play
7461;grupo
7462;sean_paul
7463;cristina_aguilera
7464;brithney_spears
7465;jazz
7466;wes_anderson
7467;instrumental
7468;danny_check_out
7469;tom_sharpling
7470;indie
7474;blues
7475;blues_rock
7476;blues
7477;haterscanstfu
7478;fo_real
7479;he_gon_find_you
7480;hide_ya_kids_hide_ya_wife
7481;climbin_up_yo_windows
7482;friday
7483;fun
7484;robot_unicorn_attack
7485;free_music_worth_paying_for
7486;fun
7487;soundtrack
7488;experimental
7489;country
7490;anointed
7491;hated_but_rated
7492;country
7493;pop
7494;i_like_it_but_i_dont_know_why
7495;hard_core
7496;quality
7497;shockingly_good
7498;best_artist_ever
7499;western_swing
7500;good_time_music
7501;country
7502;country
7503;grand_ole_opry_performer
7504;the_word_of_god
7505;country
7506;country
7507;foot_tapping
7508;filth
7509;tease
7510;calippo
7511;90s
7512;rock
7513;rock
7514;guilty_tone_deaf_pleasure
7515;alternative_rock
7516;pop
7517;brit_pop
7518;rock
7519;rock
7520;pop
7521;experemental
7522;castrato
7523;floor
7524;toes
7525;across
7526;jetpack_music
7527;catwalk
7528;refreshing
7529;praise
7530;male_vocalist
7531;die_aerzte
7532;die_beste_band_der_welt
7533;french
7534;billy_talent
7535;straight_line_stitch
7536;him
7537;the_dream
7538;in_fear_and_faith
7539;female_vocalist
7540;wi
7541;withered_illusions
7542;acoustic
7543;the_lady_is_not_for_turning
7544;rap
7545;punk
7546;folk
7547;alternative
7548;pop
7549;j_rock
7550;oshare_kei_:
7551;visualkei
7552;visual_kei_n_n
7553;indie_rock
7554;j_rock
7555;eletro
7556;japanese
7557;j_rock
7558;jpn
7559;j_rock
7560;gt
7561;gothic
7562;sww
7563;sdsd
7564;j_rock
7565;rock
7566;kih
7567;an_cafe
7568;kj
7569;tdf
7570;ienfe
7571;j_rock
7572;fg
7573;romantic
7574;j_classic
7575;lindoo
7576;efuckkkkk
7577;dw
7578;iceland_bjork
7579;ojsh
7580;fv
7582;incubus
7583;placebo_feat_david_bowie
7584;jean__michele_jarre
7585;jean_michele_jarre
7586;bronski_beat
7587;frauen_und_technik
7588;ladytronica
7589;relax
7590;tangerine_dream
7591;im_morgengrauen_alleine_u_bahn_fahren
7592;rock
7593;soul
7594;d'n'b
7595;wide_horizon
7596;inflight_music
7597;ambient
7598;ambient
7599;outer_dimensions
7600;ambiofusion
7601;ambient
7602;futureradio
7603;future_structures
7604;sonicwire
7605;ambiolectronic
7606;subsonic_harmonence
7607;electronic
7608;ambient
7609;mind_music
7610;eyes_wide_open
7612;catalan
7613;euskera
7614;metal
7615;metal
7616;cape_verde
7617;pink_floyd_tribute
7618;nikki_sixx
7619;glam
7620;hair_band
7621;saint_of_los_angeles
7622;80s
7623;my_gods
7624;80s
7625;vince_neil
7626;mick_mars
7627;tommy_lee
7628;motley
7629;romantic
7630;metal
7631;o_baby
7632;romantic
7633;vinnie_vincent_invasion
7634;nikki__post_crue
7635;tracii_guns
7636;hell
7637;female_vocalist
7638;trash_metal
7639;pokecore
7640;christian
7641;diego_12
7642;jesus_12
7643;diego
7644;adoracao
7645;diego12
7646;rock
7647;dieo_12
7648;perfecttt
7649;pop_rock
7650;rock
7651;lullabies
7652;rock
7653;rock
7654;glorious_tracks
7655;best_mixes
7656;electronic
7657;mute_records
7658;omgwtf
7659;exhilarating
7660;calming
7661;punk
7662;travis_barker
7663;rock
7664;groundation
7665;the_classic_crime
7666;metalcore
7667;matisyahu
7668;bullet_for_my_valentine
7669;vogue_cardiff
7670;kiss_me_baby
7671;mariage_blanc
7672;pittsburgh
7673;delicious_pastries
7674;emo
7675;minneapolis
7676;snack_music
7677;sleeping_in_the_aviary
7678;beach_boys
7679;new_shouts
7680;oranger
7681;teen
7682;pop
7683;herman's_hermits
7684;alex_chilton
7685;satin_gum
7686;the_troggs
7687;harry_nilsson
7688;elliott_kozel
7689;fun
7690;apples_in_stereo
7691;arm_salad
7692;the_gerbils
7693;big_star
7694;meeting_of_important_people
7695;sparklehorse
7696;ronettes
7697;urban
7698;donovan
7699;lateduster
7700;cepia
7701;space_lasers
7702;philip_glass
7703;fat_kid_wednesdays
7704;public_pool
7705;marian
7706;walker_art_museum
7707;tarlton
7708;out_for_blood
7709;jt_bates
7710;poor_line_condition
7711;huntley_miller
7712;disco
7713;moses
7714;brett_bullion
7715;folk
7716;dance
7717;brazilian
7718;rock
7719;skyyyyyyyyyyyyy
7720;walter_meego
7721;rycassssss
7722;baladinha_de_final_de_tarde
7723;dick_man
7724;ricaaa
7725;deep_cuts
7726;do0paunocu
7727;belissima
7728;loucuraaa
7729;artmaker
7730;rave
7731;fucking_perfect
7732;best_of_year
7733;really_queen
7734;mumia
7735;tutancamon
7736;flop_queen
7737;hora_de_ser_mae
7738;funk
7739;vagisa
7740;young_diva
7741;rave
7742;techno
7743;minimal
7744;trance
7745;house
7746;make_me_cry
7747;harmonic
7748;harp
7749;whisttling
7750;layne_staley
7751;mark_lanegan
7752;punk
7753;intelligent
7754;great_music
7755;romantic
7756;tecktonik
7757;hc_ljubav
7758;ska
7759;hc_ljubaf
7760;hella_diy
7761;pop_rock
7762;indie
7763;ambient
7764;pop_rock
7765;best_song_ever_written
7766;cover
7767;rap
7768;punk
7769;chris_cornell
7770;serj_tankian
7771;dave_grohl
7772;daniel_johns
7773;wesley_reid_scantlin
7774;humberto_gessinger
7775;selena_gomez
7776;classic_rock
7777;keith_richards
7778;videosex
7779;ex_yu
7780;five_strings_two_fingers_one_asshole
7781;keef_the_human_riff
7782;frusciantism
7783;john_frusciante
7797;slowies
7798;collection
7799;debut_album
7800;edit
7801;song_with_samples
7802;ztt
7803;liverpool
7804;trevor_horn
7805;drum_attix
7806;wishes_he_was_brian_wilson
7807;skits
7808;paola_mirabella
7809;bete
7810;lunettes
7811;oculiste
7812;puzzola_idiota
7813;folk
7814;folk
7815;brazilian
7816;folk
7817;vibey
7818;acoustic
7819;american
7820;catania
7821;rock
7822;pop
7823;pachamama
7824;subterra
7825;anzio
7826;folk
7827;folk
7828;duckhead_green
7829;rock
7830;tommy
7831;p_birdie
7832;honeybird
7833;ginobird
7834;buzz
7835;gardening
7836;lake
7837;bees
7838;emo
7839;snapple
7840;sweet_
7841;quemby
7842;pollock_pines
7843;limone
7844;talia
7845;siculo
7846;carfagna
7847;catanese
7848;better_than_kmad
7849;vyjeta_ropucha
7850;nice_sword_gandalf
7851;hip_hop
7852;home_collection
7853;00s
7854;non_melodic
7855;metal
7856;maracaibo
7857;mujer_de_la_nuche
7862;bond
7863;2_tone
7864;welsh
7865;jamaican
7866;f
7867;egyptian
7868;skeet_surfing
7869;my_loving
7870;punk
7871;new_wave
7872;minimal
7873;baile_melancolico
7874;new_wave
7875;disco
7876;minimal
7877;punk
7878;katamari_damacy
7879;she_wants_revenge
7880;information_society
7881;synthtrial
7882;vnv_nation
7883;visage
7884;synth_pop
7885;mesh
7886;merge
7887;front_242
7888;pop
7889;depeche_mode_sounding
7890;emmon
7891;marsheaux
7892;parralox
7893;la_roux
7894;good_mood_music
7895;good_mood_songs
7896;infatuation
7897;emo
7898;breakup_music
7899;breakup_songs
7900;teen
7901;sometimes_its_just_about_the_hot_singer
7902;music_by_friends
7903;kate_griffes
7904;corinne_bailey_rae
7905;dark
7906;unplugged
7907;the_cardigans
7908;emo
7909;music_that_reminds_me_of_friends
7910;edgard_portela
7911;dub
7912;raul_midon
7913;andrea_corr
7914;kt_tunstall
7915;mana
7916;songs_i_can_play
7917;ten_feet_high
7918;sexual
7919;young_guns_not_young_gunz_wth
7920;letmelikeit
7921;lmli
7922;check_out_later
7925;rock
7926;punk
7927;emo
7928;lifetimecore
7929;easygoing_days
7930;emo
7931;ride_the_bus
7932;hardmo
7933;hard_core
7934;new_wave
7935;hard_core
7936;hard_core
7937;pop
7938;cover
7939;jimi_hendrix_tracks
7940;60s
7941;bahia
7942;ivete
7943;dalila
7944;dance
7945;lixo
7946;piriquita
7947;infantil
7948;80s
7950;chingocore
7951;hip_hop
7952;i_used_to_like_this_ultra_shit_band
7953;chugga_chugga_chugga
7954;metal
7955;holy_fucking_shit_i_came_in_fucking_buckets
7956;i_came
7957;albentcore
7958;gabbacore
7959;nadacore
7960;holy_dick_everyone_is_going_to_fucking_die
7961;gayest_song_ever
7962;mainstream_music_that_doesnt_suck
7963;sida
7964;caca
7965;babymaking_music
7966;avoid_this_music_at_all_costs
7967;pure_perfect_hate
7968;dat_riff
7969;lolcore
7970;metal
7971;post_music
7972;dat_bass
7973;sellout
7974;lol_sounds_like_joy_division
7975;sida_para_portenos_que_no_quieren_viajar_2_km_chotos_para_ver_fueguitos_artificiales_y_se_quejan
7976;rock
7977;post_ironic_beardcore
7978;burpcore
7979;four_walls_and_adobe_slabs_for_ma_gurls
7980;elforrocore
7981;hangover
7982;fußball
7983;anti_messi
7984;flac
7985;corecore
7986;joa
7987;lapiz_conciente
7988;rap
7989;pop_rock
7990;vakero
7991;toxic_crow
7992;hip_hop
7993;regueton
7994;polaco
7995;eldad
7996;for_work
7997;tamir
7998;irish_music
7999;motiv
8000;shoshi
8001;gadi1
8002;drive
8003;tango_nuevo
8004;gibrishh
8005;north_africa
8006;shine_on_you_crazy_diamond
8007;roger_waters
8008;nature_sounds
8009;easy_rider
8010;para_ensear_en_ingls
8011;beethoven
8012;joy_division
8013;house
8014;flirty
8015;europe
8016;cretu
8017;gay_as_hell
8018;alizee
8019;russian
8020;europa
8021;patricia_kaas
8022;mylene_farmer
8023;cinema_bizarre
8024;deutschland
8025;eurobeat
8026;80s
8027;disco
8028;dance
8029;tv_themes
8030;audioslave
8031;the_tea_party
8032;dance
8033;dreams
8034;house
8035;marimba
8036;musica_negra
8037;pacifico_colombiano
8038;chaos
8039;indie
8042;recommended
8043;rock
8044;mellow
8045;ompa
8046;recommended_cell_phone_ring_tone
8047;uber_thoughts_inducing
8048;driving_music
8049;rock
8050;working_music
8051;highschool_music
8052;metal
8053;melodia
8054;especiales
8055;the_crow
8056;dimebag
8057;oldschool
8058;gordo_wallas
8059;walas
8060;funniest_dude_ever
8061;cool_as
8062;cover
8063;stupidly_quick_talking
8064;zorro_musical
8065;mairead_nesbitt
8066;musical_theatre
8067;kabardino_balkaria
8068;sissel
8069;musical_actress
8070;actor
8071;cho_te_nado
8072;the_most_talented_singer
8073;alexander_rybak
8074;secret_garden
8075;latin
8076;beauty_and_the_beast
8077;ensemble
8078;chastushki
8079;00s
8080;pop
8081;child_singer
8082;zorro
8083;mamma_mia
8084;anuna
8085;pop
8086;christmas
8087;pop
8088;romantic
8089;00s
8090;cornell
8091;aguilera
8092;yay_obsession_:d
8093;dick_tracy
8094;remember_the_time
8095;christina
8096;soul
8097;whistle
8098;depress
8099;tirar_da_fossa
8100;british
8106;sad
8110;musicas_lindas
8111;pop_rock
8112;dupla
8113;pra_acalmar
8114;enstrumental
8115;murat_esmer
8116;turkish
8117;the_ewox
8118;odtu
8119;depressed
8120;unrealistic_phantom
8121;disco
8122;etnik
8123;protest
8124;rust_in_peace
8125;rage
8126;turkish
8127;gerzek
8128;wolrd
8129;sensefield
8130;braid
8131;hot_rod_circuit
8132;hey_mercedes
8133;the_promise_ring
8134;texas_is_the_reason
8135;face_to_face
8136;lifetime
8137;samiam
8138;sunny_day_real_estate
8139;the_cars
8140;world
8141;the_velvet_underground
8155;one_hit_wonders
8156;deutsche_welle
8157;punk
8158;female_vocalist
8159;life_of_pain
8160;the_fucking_best
8161;good_bands
8186;floating
8191;samba_bucolic
8192;rock
8193;indie_rock
8194;pop
8195;pop
8196;romantic
8197;dj_sets
8198;collie_buddz__mamacita
8199;collie_buddz
8200;male_vocalist
8201;rap
8202;melodifestivalen
8203;daniela_mercury
8204;american
8205;lyrics
8206;one_of_the_best_songs_in_existence
8207;rock
8208;romantic
8209;mr_bad_guy
8210;indonesia
8211;20s
8212;bandung
8213;drinking_songs
8214;metal
8215;punk
8216;music_to_listen_to_by_a_forest_river_at_night
8217;songs_to_beat_someone
8218;songs_i_cannot_live_without
8219;too_long_but_genious
8231;your_ears_will_bleed
8232;crime_against_humanity
8233;cancer_thats_killing_music
8234;musica_catalana
8235;60s
8236;60s
8237;60s
8238;60s
8239;60s
8240;60s
8241;bach
8242;relax
8243;debbie_davies
8244;female_vocalist
8245;blues
8246;female_vocalist
8247;jump
8248;blues
8249;pnk
8250;pittsburgh_roots
8251;joanne_shaw_taylor
8252;guitar
8253;the_who
8254;badfinger
8255;fsu
8256;american
8257;liam_gallagher
8258;pl
8259;rap
8260;romantic
8261;rap
8262;10s
8263;flo_rida
